domain,redirect,agency,status,title,description,keywords,robots,viewport,canonical,og_locale,og_site_name,og_type,og_title,og_description,og_url,og_image,og_image_width,og_image_height,og_image_alt,twitter_site,twitter_card,twitter_title,twitter_description,twitter_image
girlshealth.gov,"https://www.girlshealth.gov/","Department of Health and Human Services",200,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
genome.gov,"https://www.genome.gov/","Department of Health and Human Services",200,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
fruitsandveggiesmatter.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
freshempire.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
foodsafety.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
flu.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
fitness.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
findtreatment.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
findsupport.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
fda.gov,"https://www.fda.gov/","Department of Health and Human Services",200,true,true,false,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,false,true
fatherhood.gov,"undefined","Department of Health and Human Services",403,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
familyplanning.gov,"https://reproductivehealthservices.gov/","Department of Health and Human Services",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
everytrycounts.gov,"https://everytrycounts.betobaccofree.hhs.gov/","Department of Health and Human Services",200,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
encuentraapoyo.gov,"https://www.samhsa.gov/encuentra-apoyo","Department of Health and Human Services",200,true,true,false,false,true,true,false,false,false,true,false,true,true,false,false,false,true,true,true,false,true
eldercare.gov,"undefined","Department of Health and Human Services",502,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
drugabuse.gov,"https://nida.nih.gov/","Department of Health and Human Services",200,true,true,false,false,true,true,false,true,false,true,true,true,true,false,false,true,true,true,true,true,true
donaciondeorganos.gov,"https://donaciondeorganos.gov/","Department of Health and Human Services",200,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
docline.gov,"https://www.docline.gov/docline/needs_authentication/?next=/docline/","Department of Health and Human Services",200,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
diabetescommittee.gov,"https://www.niddk.nih.gov/about-niddk/advisory-coordinating-committees/diabetes-mellitus-interagency-coordinating-committee-dmicc?dkrd=lgdmn0022","Department of Health and Human Services",200,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
dhhs.gov,"https://www.hhs.gov/","Department of Health and Human Services",200,true,false,true,false,true,true,false,true,true,true,false,true,false,false,false,false,true,true,true,false,false
cuidadodesalud.gov,"https://www.cuidadodesalud.gov/es/","Department of Health and Human Services",200,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
covidtests.gov,"https://aspr.hhs.gov/covid-19/test/Pages/default.aspx","Department of Health and Human Services",202,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
covidtest.gov,"https://aspr.hhs.gov/covid-19/test/Pages/default.aspx","Department of Health and Human Services",202,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
covid.gov,"https://www.covid.gov/","Department of Health and Human Services",200,true,false,false,true,true,true,false,true,true,true,false,true,false,false,false,false,true,true,true,false,false
coronavirus.gov,"https://www.cdc.gov/covid/index.html","Department of Health and Human Services",200,true,true,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,false
collegedrinkingprevention.gov,"https://collegedrinkingprevention.gov/","Department of Health and Human Services",200,true,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
cms.gov,"https://www.cms.gov/","Department of Health and Human Services",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
clinicaltrials.gov,"https://clinicaltrials.gov/","Department of Health and Human Services",200,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
clinicaltrial.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
childwelfare.gov,"https://www.childwelfare.gov/","Department of Health and Human Services",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
childcare.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
cerebrosano.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
cdcpartners.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
cdc.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
cancer.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
brainhealth.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
brain.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
birthcontrol.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
bioethics.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
betobaccofree.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
bam.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
aspr.gov,"https://aspr.hhs.gov/","Department of Health and Human Services",202,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
arpah.gov,"undefined","Department of Health and Human Services",404,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
arpa-h.gov,"http://arpa-h.gov","Department of Health and Human Services",200,true,true,false,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
aoa.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
alzheimers.gov,"undefined","Department of Health and Human Services",403,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
aids.gov,"https://www.hiv.gov/","Department of Health and Human Services",200,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true
ahrq.gov,"undefined","Department of Health and Human Services",403,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ahcpr.gov,"undefined","Department of Health and Human Services",403,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
agingstats.gov,"undefined","Department of Health and Human Services",502,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
aging.gov,"https://www.hhs.gov/aging/index.html","Department of Health and Human Services",200,true,true,true,false,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,false
afterschool.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
acl.gov,"https://acl.gov/","Department of Health and Human Services",200,true,false,false,false,true,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false
acf.gov,"undefined","Department of Health and Human Services",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
988.gov,"https://988lifeline.org/","Department of Health and Human Services",200,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true
ymp.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
wapa.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
unrpnet.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
unnpp.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
swpa.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
srs.gov,"https://www.srs.gov/","Department of Energy",200,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
srnl.gov,"https://www.srnl.gov/","Department of Energy",200,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true
solardecathlon.gov,"https://www.solardecathlon.gov/","Department of Energy",200,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
sns.gov,"https://sns.gov/","Department of Energy",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
smartgrid.gov,"https://smartgrid.gov/archive/recovery_act/","Department of Energy",200,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
science.gov,"https://science.gov/","Department of Energy",200,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
scidac.gov,"https://scidac.gov/","Department of Energy",200,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
sandia.gov,"https://www.sandia.gov/","Department of Energy",200,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false
safgrandchallenge.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
rl.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
rideelectric.gov,"https://driveelectric.gov/ride","Department of Energy",200,true,true,false,false,true,false,false,true,false,true,true,true,true,true,true,true,false,false,false,false,false
pr100.gov,"https://pr100.gov/","Department of Energy",200,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
pppo.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
pppl.gov,"https://www.pppl.gov/","Department of Energy",200,true,false,false,false,true,true,false,true,false,false,false,false,true,false,false,true,false,true,false,false,false
pnnl.gov,"https://www.pnnl.gov/","Department of Energy",200,true,true,true,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false
pnl.gov,"https://www.pnnl.gov/","Department of Energy",200,true,true,true,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false
pcast.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
osti.gov,"https://www.osti.gov/","Department of Energy",200,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,false,true,true,false,false,false
ornl.gov,"https://www.ornl.gov/","Department of Energy",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false
orau.gov,"https://orise.orau.gov/index.html","Department of Energy",200,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,false,false,false
nuclear.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ntrc.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nrelhub.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nrel.gov,"https://www.nrel.gov/","Department of Energy",200,true,true,false,true,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false
nnss.gov,"https://nnss.gov/","Department of Energy",200,true,false,false,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,false,false
neup.gov,"https://neup.inl.gov/SitePages/Home.aspx","Department of Energy",200,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nersc.gov,"https://www.nersc.gov/","Department of Energy",200,true,true,false,true,false,false,true,true,true,true,true,true,true,false,false,false,false,false,true,true,false
ncrc.gov,"https://www.ncrc.gov/","Department of Energy",200,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nccs.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
llnl.gov,"https://www.llnl.gov/","Department of Energy",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
lbl.gov,"https://www.lbl.gov/","Department of Energy",200,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true
lanl.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
isotopes.gov,"https://isotopes.gov/","Department of Energy",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
isotope.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
inl.gov,"https://inl.gov/","Department of Energy",200,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false
inel.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
hydrogen.gov,"https://www.hydrogen.energy.gov/interagency","Department of Energy",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
homeenergyscore.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
hanford.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
fueleconomy.gov,"https://fueleconomy.gov/","Department of Energy",200,true,true,true,false,true,false,false,false,false,true,true,true,true,false,false,false,false,true,true,true,true
fnal.gov,"https://fnal.gov/","Department of Energy",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
energysavers.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
energysaver.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
energycommunities.gov,"https://energycommunities.gov/","Department of Energy",200,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false
energycodes.gov,"https://www.energycodes.gov/","Department of Energy",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
energy.gov,"undefined","Department of Energy",403,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
eia.gov,"https://www.eia.gov/","Department of Energy",200,true,true,false,true,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false
driveelectric.gov,"https://driveelectric.gov/","Department of Energy",200,true,true,false,false,true,false,false,true,false,true,true,true,true,true,true,true,false,false,false,false,false
doe.gov,"undefined","Department of Energy",403,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
citap.gov,"https://citap.gov/","Department of Energy",200,true,true,false,false,true,false,false,false,false,true,true,false,true,true,true,false,false,true,true,true,true
cendi.gov,"https://cendi.gov/","Department of Energy",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
cebaf.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
casl.gov,"https://www.casl.gov/","Department of Energy",200,true,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
buildingamerica.gov,"undefined","Department of Energy",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
bpa.gov,"https://www.bpa.gov/","Department of Energy",200,true,false,true,true,true,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false
bnl.gov,"https://www.bnl.gov/world/","Department of Energy",200,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
biomassboard.gov,"http://biomassboard.gov","Department of Energy",200,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
arm.gov,"https://arm.gov/","Department of Energy",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
anl.gov,"undefined","Department of Energy",403,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ameslab.gov,"https://www.ameslab.gov/","Department of Energy",200,true,true,false,false,true,true,false,false,false,true,false,false,true,false,false,false,true,true,true,false,true
studentloans.gov,"undefined","Department of Education",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
studentaid.gov,"https://studentaid.gov/","Department of Education",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nationsreportcard.gov,"https://www.nationsreportcard.gov/","Department of Education",200,true,true,false,false,true,false,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false
nagb.gov,"https://www.nagb.gov/","Department of Education",200,true,true,false,false,true,false,false,false,true,true,true,true,false,false,false,false,false,true,false,false,false
g5.gov,"undefined","Department of Education",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
fafsa.gov,"https://studentaid.gov/h/apply-for-aid/fafsa","Department of Education",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ed.gov,"https://www.ed.gov/","Department of Education",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
collegenavigator.gov,"https://nces.ed.gov/collegenavigator/","Department of Education",200,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
childstats.gov,"undefined","Department of Education",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
budgetlob.gov,"undefined","Department of Education",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
usandc.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
tswg.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
tak.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
oneaftac.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
oldcc.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
oea.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nsep.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nsa.gov,"https://www.nsa.gov/","Department of Defense",200,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nro.gov,"https://www.nro.gov/","Department of Defense",200,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nrd.gov,"http://nrd.gov","Department of Defense",200,true,true,true,false,true,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false
nbib.gov,"https://www.dcsa.mil/","Department of Defense",200,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nationalresourcedirectory.gov,"http://nationalresourcedirectory.gov","Department of Defense",200,true,true,true,false,true,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false
mypay.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
mtmc.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
lps.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
jccs.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
iwtsd.gov,"undefined","Department of Defense",403,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
itc.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ioss.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
intelligencecareers.gov,"https://www.intelligencecareers.gov/","Department of Defense",200,true,true,false,false,true,true,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false
iad.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
hive.gov,"https://www.hive.gov/","Department of Defense",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
fvap.gov,"https://www.fvap.gov/","Department of Defense",200,true,false,false,false,true,false,false,true,true,true,true,false,true,false,false,false,false,false,false,true,false
fehrm.gov,"https://www.fehrm.gov/","Department of Defense",200,true,false,false,false,true,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false
defense.gov,"https://www.defense.gov/","Department of Defense",200,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
dc3on.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
cttso.gov,"https://cttso.gov/","Department of Defense",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ctoc.gov,"https://ctoc.gov/","Department of Defense",200,true,false,false,true,true,true,true,true,true,true,false,true,false,false,false,false,false,true,false,false,false
cnss.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
cmts.gov,"https://www.cmts.gov/","Department of Defense",200,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
capnhq.gov,"https://capnhq.gov/Default.aspx?ReturnUrl=%2f","Department of Defense",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
cap.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
businessdefense.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
altusandc.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
aftac.gov,"undefined","Department of Defense",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
adlnet.gov,"https://adlnet.gov/","Department of Defense",200,true,true,false,false,true,false,false,true,false,false,true,true,true,false,false,false,true,true,false,false,false
xd.gov,"https://www.xd.gov/","Department of Commerce",200,true,true,false,false,true,true,false,false,true,true,true,true,true,false,false,false,true,true,true,false,true
wwtg.gov,"https://www.wwtg.gov/","Department of Commerce",200,true,false,false,true,true,true,false,false,true,true,false,true,false,false,false,false,true,true,true,false,false
weather.gov,"https://www.weather.gov/","Department of Commerce",200,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
uspto.gov,"https://www.uspto.gov/","Department of Commerce",200,true,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
usicecenter.gov,"https://usicecenter.gov/","Department of Commerce",200,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
tsunami.gov,"https://tsunami.gov/","Department of Commerce",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
trade.gov,"https://www.trade.gov/","Department of Commerce",200,true,true,false,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
time.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
techhubs.gov,"https://www.eda.gov/funding/programs/regional-technology-and-innovation-hubs","Department of Commerce",200,true,false,false,false,true,true,false,true,true,true,true,true,true,false,false,true,false,true,true,false,true
tasefiling.gov,"https://itatasb2c.b2clogin.com/273317c2-6fdc-4d1f-8000-6d9fc6ca17a3/b2c_1_tasportalapp/oauth2/v2.0/authorize?client_id=380dcc7e-7e25-4594-90d9-ca2efc305ba3&redirect_uri=https%3A%2F%2Ftasefiling.powerappsportals.us%2Fsignin-aad-b2c_1&response_type=code%20id_token&scope=openid&state=OpenIdConnect.AuthenticationProperties%3DFtL4QITMXeyXVCZZWsHfQl_x-_ySWSNUjiELCuGQDrTfOESp7sj37pBufndZsw4dBoOw5MV6j7cJrmU09AtOpqfd9TT0jLt_1EFH5K37iUcczyJ0Mw9RjykcfYy8xA8m_7ANQEBK3cXiQavByuvPfCwX2okt4KMCPQjm9xt055DtzzOVeFcbZPnAh6Iavx_ADmemHsKsThVnPTvSAgu_i3E1CJlKMkFqq51rYNwHfJh_FfN_7qurLtMM3bSIQ5HdBxnQn7kw56ENxS2q8GI1GWCpMtTJUKKQksP6BebbBCwf3x7sxYJD86PK8uFNdnvxBbbOBVIWJX0M4OGksHThD3RYYWOyqboLkh5DSEqOxcc9jNoWr8cJLcOLTm8f2jfYW6XsJtP0ZByOuGQHTjrspGJWs4NdjuJZPQ4nEeMb-e6PGcybMRpBcLIT6LZu2ZRsXwom_Dtuw7gcQDPLPGud59fK5gw82f25inuNzxl3wdWYYZUdJO0MgfVjJz9tmVmH80nRJW9Tcax4Vkukf6xRg6BPCrKU6Tar97Pgr8_8oKtUgCAHD9nrsBZNlc9WOoEvEFRRKJSH2zyyiMxA93qmJfD8013FNAzhdjq7Nhrw_M_N_XvcLxNntsl1fGThek29&response_mode=form_post&nonce=638622140439194901.OTY4YjhhZGUtMGQ3OC00NGFjLTlmNTctZTYyZTAyMzI1NWY1YTRlZGM1MTctODgzNy00YTFlLTg1ZWYtNWQzYTE4YTRmZGY3&ui_locales=en-US&x-client-SKU=ID_NET472&x-client-ver=6.35.0.0","Department of Commerce",200,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
sworm.gov,"https://www.sworm.gov/","Department of Commerce",200,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
stopfakes.gov,"https://www.stopfakes.gov/welcome","Department of Commerce",200,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
standards.gov,"https://www.nist.gov/standardsgov","Department of Commerce",200,true,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,false
spectrum.gov,"https://www.ntia.gov/other-publication/2017/federal-government-spectrum-compendium","Department of Commerce",200,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
spd15revision.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
spaceweather.gov,"https://www.spaceweather.gov/","Department of Commerce",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
